publication line: warranty has been voided, you can only go east. 
00000000 000093be 68 0006fb82 00000068 00000003 000b96d7 00000083 000b99db 00000000 00000002
00000000 000093be 65 0006fb83 00000065 00000003 000b96d7 00000083 000b99dc 00000000 00000002
00000000 000093be 20 000b8720 00000020 00000003 000b96d7 00000083 000b99dd 00000000 00000002
00000000 000093be 66 0006fb85 00000066 00000003 000b96d7 00000083 000b99de 00000000 00000002
00000000 000093be 72 0006fb86 00000072 00000003 000b96d7 00000083 000b99df 00000000 00000002
00000000 000093be 6f 0006fb87 0000006f 00000003 000b96d7 00000083 000b99e0 00000000 00000002
00000000 000093be 6e 0006fb88 0000006e 00000003 000b96d7 00000083 000b99e1 00000000 00000002
00000000 000093be 74 0006fb89 00000074 00000003 000b96d7 00000083 000b99e2 00000000 00000002
00000000 000093be 20 000b872b 00000020 00000003 000b96d7 00000083 000b99e3 00000000 00000002
00000000 000093be 65 0006fb8b 00000065 00000003 000b96d7 00000083 000b99e4 00000000 00000002
00000000 000093be 6e 0006fb8c 0000006e 00000003 000b96d7 00000083 000b99e5 00000000 00000002
00000000 000093be 74 0006fb8d 00000074 00000003 000b96d7 00000083 000b99e6 00000000 00000002
00000000 000093be 72 0006fb8e 00000072 00000003 000b96d7 00000083 000b99e8 00000000 00000002
00000000 000093be 61 0006fb8f 00000061 00000003 000b96d7 00000083 000b99e9 00000000 00000002
00000000 000093be 6e 0006fb90 0000006e 00000003 000b96d7 00000083 000b99ea 00000000 00000002
00000000 000093be 63 0006fb91 00000063 00000003 000b96d7 00000083 000b99eb 00000000 00000002
00000000 000093be 65 0006fb92 00000065 00000003 000b96d7 00000083 000b99ec 00000000 00000002
00000000 000093be 0a 000b8735 0000000a 00000003 000b96d7 00000083 000b99ed 00000000 00000002
00000000 000093be 6f 0006fb94 0000006f 00000003 000b96d7 00000083 000b99ee 00000000 00000002
00000000 000093be 66 0006fb95 00000066 00000003 000b96d7 00000083 000b99ef 00000000 00000002
00000000 000093be 20 000b8745 00000020 00000003 000b96d7 00000083 000b99f0 00000000 00000002
00000000 000093be 74 0006fb97 00000074 00000003 000b96d7 00000083 000b99f1 00000000 00000002
00000000 000093be 68 0006fb98 00000068 00000003 000b96d7 00000083 000b99f2 00000000 00000002
00000000 000093be 65 0006fb99 00000065 00000003 000b96d7 00000083 000b99f3 00000000 00000002
00000000 000093be 20 000b874f 00000020 00000003 000b96d7 00000083 000b99f4 00000000 00000002
00000000 000093be 4d 0006fb9b 0000004d 00000003 000b96d7 00000083 000b99f5 00000000 00000002
00000000 000093be 75 0006fb9c 00000075 00000003 000b96d7 00000083 000b99f6 00000000 00000002
00000000 000093be 73 0006fb9d 00000073 00000003 000b96d7 00000083 000b99f7 00000000 00000002
00000000 000093be 65 0006fb9e 00000065 00000003 000b96d7 00000083 000b99f8 00000000 00000002
00000000 000093be 75 0006fb9f 00000075 00000003 000b96d7 00000083 000b99f9 00000000 00000002
00000000 000093be 6d 0006fba0 0000006d 00000003 000b96d7 00000083 000b99fa 00000000 00000002
00000000 000093be 20 000b8759 00000020 00000003 000b96d7 00000083 000b99fb 00000000 00000002
00000000 000093be 6f 0006fba2 0000006f 00000003 000b96d7 00000083 000b99fc 00000000 00000002
00000000 000093be 66 0006fba3 00000066 00000003 000b96d7 00000083 000b99fd 00000000 00000002
00000000 000093be 20 000b8764 00000020 00000003 000b96d7 00000083 000b99fe 00000000 00000002
00000000 000093be 53 0006fba5 00000053 00000003 000b96d7 00000083 000b99ff 00000000 00000002
00000000 000093be 63 0006fba6 00000063 00000003 000b96d7 00000083 000b9a00 00000000 00000002
00000000 000093be 69 0006fba7 00000069 00000003 000b96d7 00000083 000b9a01 00000000 00000002
00000000 000093be 65 0006fba8 00000065 00000003 000b96d7 00000083 000b9a02 00000000 00000002
00000000 000093be 6e 0006fba9 0000006e 00000003 000b96d7 00000083 000b9a03 00000000 00000002
00000000 000093be 63 0006fbaa 00000063 00000003 000b96d7 00000083 000b9a04 00000000 00000002
00000000 000093be 65 0006fbab 00000065 00000003 000b96d7 00000083 000b9a05 00000000 00000002
00000000 000093be 20 000b876e 00000020 00000003 000b96d7 00000083 000b9a06 00000000 00000002
00000000 000093be 61 0006fbad 00000061 00000003 000b96d7 00000083 000b9a07 00000000 00000002
00000000 000093be 6e 0006fbae 0000006e 00000003 000b96d7 00000083 000b9a08 00000000 00000002
00000000 000093be 64 0006fbaf 00000064 00000003 000b96d7 00000083 000b9a09 00000000 00000002
00000000 000093be 20 000b8778 00000020 00000003 000b96d7 00000083 000b9a0a 00000000 00000002
00000000 000093be 49 0006fbb1 00000049 00000003 000b96d7 00000083 000b9a0b 00000000 00000002
00000000 000093be 6e 0006fbb2 0000006e 00000003 000b96d7 00000083 000b9a0c 00000000 00000002
00000000 000093be 64 0006fbb3 00000064 00000003 000b96d7 00000083 000b9a0e 00000000 00000002
00000000 000093be 75 0006fbb4 00000075 00000003 000b96d7 00000083 000b9a0f 00000000 00000002
00000000 000093be 73 0006fbb5 00000073 00000003 000b96d7 00000083 000b9a10 00000000 00000002
00000000 000093be 74 0006fbb6 00000074 00000003 000b96d7 00000083 000b9a11 00000000 00000002
00000000 000093be 72 0006fbb7 00000072 00000003 000b96d7 00000083 000b9a12 00000000 00000002
00000000 000093be 79 0006fbb8 00000079 00000003 000b96d7 00000083 000b9a13 00000000 00000002
00000000 000093be 2e 0006fbb9 0000002e 00000003 000b96d7 00000083 000b9a14 00000000 00000002
00000000 000093be 20 000b8782 00000020 00000003 000b96d7 00000083 000b9a15 00000000 00000002
00000000 000093be 46 0006fbbb 00000046 00000003 000b96d7 00000083 000b9a16 00000000 00000002
00000000 000093be 72 0006fbbc 00000072 00000003 000b96d7 00000083 000b9a17 00000000 00000002
00000000 000093be 6f 0006fbbd 0000006f 00000003 000b96d7 00000083 000b9a18 00000000 00000002
00000000 000093be 6d 0006fbbe 0000006d 00000003 000b96d7 00000083 000b9a19 00000000 00000002
00000000 000093be 20 000b878d 00000020 00000003 000b96d7 00000083 000b9a1a 00000000 00000002
00000000 000093be 68 0006fbc0 00000068 00000003 000b96d7 00000083 000b9a1b 00000000 00000002
00000000 000093be 65 0006fbc1 00000065 00000003 000b96d7 00000083 000b9a1c 00000000 00000002
00000000 000093be 72 0006fbc2 00000072 00000003 000b96d7 00000083 000b9a1d 00000000 00000002
00000000 000093be 65 0006fbc3 00000065 00000003 000b96d7 00000083 000b9a1e 00000000 00000002
00000000 000093be 2c 0006fbc4 0000002c 00000003 000b96d7 00000083 000b9a1f 00000000 00000002
00000000 000093be 20 000b8797 00000020 00000003 000b96d7 00000083 000b9a20 00000000 00000002
00000000 000093be 79 0006fbc6 00000079 00000003 000b96d7 00000083 000b9a21 00000000 00000002
00000000 000093be 6f 0006fbc7 0000006f 00000003 000b96d7 00000083 000b9a22 00000000 00000002
00000000 000093be 75 0006fbc8 00000075 00000003 000b96d7 00000083 000b9a23 00000000 00000002
00000000 000093be 20 000b87a1 00000020 00000003 000b96d7 00000083 000b9a24 00000000 00000002
00000000 000093be 63 0006fbca 00000063 00000003 000b96d7 00000083 000b9a25 00000000 00000002
00000000 000093be 61 0006fbcb 00000061 00000003 000b96d7 00000083 000b9a26 00000000 00000002
00000000 000093be 6e 0006fbcc 0000006e 00000003 000b96d7 00000083 000b9a27 00000000 00000002
00000000 000093be 20 000b87ac 00000020 00000003 000b96d7 00000083 000b9a28 00000000 00000002
00000000 000093be 67 0006fbce 00000067 00000003 000b96d7 00000083 000b9a29 00000000 00000002
00000000 000093be 6f 0006fbcf 0000006f 00000003 000b96d7 00000083 000b9a2a 00000000 00000002
00000000 000093be 0a 000b87b9 0000000a 00000003 000b96d7 00000083 000b9a2b 00000000 00000002
00000000 000093be 73 0006fbd1 00000073 00000003 000b96d7 00000083 000b9a2c 00000000 00000002
00000000 000093be 6f 0006fbd2 0000006f 00000003 000b96d7 00000083 000b9a2d 00000000 00000002
00000000 000093be 75 0006fbd3 00000075 00000003 000b96d7 00000083 000b9a2e 00000000 00000002
00000000 000093be 74 0006fbd4 00000074 00000003 000b96d7 00000083 000b9a2f 00000000 00000002
00000000 000093be 68 0006fbd5 00000068 00000003 000b96d7 00000083 000b9a30 00000000 00000002
00000000 000093be 2e 0006fbd6 0000002e 00000003 000b96d7 00000083 000b9a31 00000000 00000002
00000000 000093be 20 000b87c7 00000020 00000003 000b96d7 00000083 000b9a32 00000000 00000002
00000000 000093be 0a 000b77ac 0000000a 00000003 000b96d7 00000083 000b9a34 00000000 00000002
00000000 000093be 69 007a5364 00000069 00000003 000b96d7 00000083 000b9a35 00000000 00000002
00000000 000093be 74 007a538a 00000074 00000003 000b96d7 00000083 000b9a36 00000000 00000002
00000000 000093be 65 007a53b0 00000065 00000003 000b96d7 00000083 000b9a37 00000000 00000002
00000000 000093be 6d 007a53d6 0000006d 00000003 000b96d7 00000083 000b9a38 00000000 00000002
00000000 000093be 73 007a53fc 00000073 00000003 000b96d7 00000083 000b9a39 00000000 00000002
00000000 000093be 3a 000b5d38 0000003a 00000003 000b96d7 00000083 000b9a3a 00000000 00000002
00000000 000093be 20 000b7985 00000020 00000003 000b96d7 00000083 000b9a3b 00000000 00000002
00000000 000093be 0a 000b77b1 0000000a 00000003 000b96d7 00000083 000b9a3c 00000000 00000002
00000000 000093be 0a 000b77b6 0000000a 00000003 000b96d7 00000083 000b9a3d 00000000 00000002
00000000 000093be 0a 000b77bb 0000000a 00000003 000b96d7 00000083 000b9a3e 00000000 00000002
00000000 000093be 0a 000b77c0 0000000a 00000003 000b96d7 00000083 000b9a3f 00000000 00000002
00000000 000093be 0a 000b77c5 0000000a 00000003 000b96d7 00000083 000b9a40 00000000 00000002
00000000 000093be 0a 000b77ca 0000000a 00000003 000b96d7 00000083 000b9a41 00000000 00000002
00000000 000093be 0a 000b9a44 0000000a 00000003 000b9a43 00000083 000b9a47 00000000 00000002
00000000 000093be 0a 000b9a45 0000000a 00000003 000b9a43 00000083 000b9a48 00000000 00000002
00000000 000093be 3e 000b9a4b 0000003e 00000003 000b9a4a 00000083 000b9a4f 00000000 00000002
00000000 000093be 3a 000b9a4c 0000003a 00000003 000b9a4a 00000083 000b9a50 00000000 00000002
00000000 000093be 20 000b9a4d 00000020 00000003 000b9a4a 00000083 000b9a51 00000000 00000002
00000000 000093be 4d 000c0489 0000004d 00000003 000c383a 00000083 000c3936 00000000 00000002
00000000 000093be 75 000c048a 00000075 00000003 000c383a 00000083 000c3937 00000000 00000002
00000000 000093be 73 000c048b 00000073 00000003 000c383a 00000083 000c3938 00000000 00000002
00000000 000093be 65 000c048c 00000065 00000003 000c383a 00000083 000c3939 00000000 00000002
00000000 000093be 75 000c048d 00000075 00000003 000c383a 00000083 000c393a 00000000 00000002
00000000 000093be 6d 000c048e 0000006d 00000003 000c383a 00000083 000c393b 00000000 00000002
00000000 000093be 20 000c37eb 00000020 00000003 000c383a 00000083 000c393c 00000000 00000002
00000000 000093be 6f 000c0490 0000006f 00000003 000c383a 00000083 000c393d 00000000 00000002
00000000 000093be 66 000c0491 00000066 00000003 000c383a 00000083 000c393e 00000000 00000002
00000000 000093be 20 000c37f6 00000020 00000003 000c383a 00000083 000c393f 00000000 00000002
00000000 000093be 53 000c0493 00000053 00000003 000c383a 00000083 000c3940 00000000 00000002
00000000 000093be 63 000c0495 00000063 00000003 000c383a 00000083 000c3941 00000000 00000002
00000000 000093be 69 000c0496 00000069 00000003 000c383a 00000083 000c3942 00000000 00000002
00000000 000093be 65 000c0497 00000065 00000003 000c383a 00000083 000c3943 00000000 00000002
00000000 000093be 6e 000c0498 0000006e 00000003 000c383a 00000083 000c3944 00000000 00000002
00000000 000093be 63 000c0499 00000063 00000003 000c383a 00000083 000c3945 00000000 00000002
00000000 000093be 65 000c049a 00000065 00000003 000c383a 00000083 000c3946 00000000 00000002
00000000 000093be 20 000c3800 00000020 00000003 000c383a 00000083 000c3947 00000000 00000002
00000000 000093be 61 000c049c 00000061 00000003 000c383a 00000083 000c3948 00000000 00000002
00000000 000093be 6e 000c049d 0000006e 00000003 000c383a 00000083 000c3949 00000000 00000002
00000000 000093be 64 000c049e 00000064 00000003 000c383a 00000083 000c394a 00000000 00000002
00000000 000093be 20 000c380a 00000020 00000003 000c383a 00000083 000c394b 00000000 00000002
00000000 000093be 49 000c04a0 00000049 00000003 000c383a 00000083 000c394c 00000000 00000002
00000000 000093be 6e 000c04a1 0000006e 00000003 000c383a 00000083 000c394d 00000000 00000002
00000000 000093be 64 000c04a2 00000064 00000003 000c383a 00000083 000c394e 00000000 00000002
00000000 000093be 75 000c04a3 00000075 00000003 000c383a 00000083 000c394f 00000000 00000002
00000000 000093be 73 000c04a4 00000073 00000003 000c383a 00000083 000c3950 00000000 00000002
00000000 000093be 74 000c04a5 00000074 00000003 000c383a 00000083 000c3951 00000000 00000002
00000000 000093be 72 000c04a6 00000072 00000003 000c383a 00000083 000c3952 00000000 00000002
00000000 000093be 79 000c04a7 00000079 00000003 000c383a 00000083 000c3953 00000000 00000002
00000000 000093be 0a 000c2a3a 0000000a 00000003 000c383a 00000083 000c3954 00000000 00000002
00000000 000093be 0a 000c2a3f 0000000a 00000003 000c383a 00000083 000c3956 00000000 00000002
00000000 000093be 59 0006fb71 00000059 00000003 000c383a 00000083 000c3957 00000000 00000002
00000000 000093be 6f 0006fb72 0000006f 00000003 000c383a 00000083 000c3958 00000000 00000002
00000000 000093be 75 0006fb73 00000075 00000003 000c383a 00000083 000c3959 00000000 00000002
00000000 000093be 20 000c33fb 00000020 00000003 000c383a 00000083 000c395a 00000000 00000002
00000000 000093be 73 0006fb75 00000073 00000003 000c383a 00000083 000c395b 00000000 00000002
00000000 000093be 74 0006fb76 00000074 00000003 000c383a 00000083 000c395c 00000000 00000002
00000000 000093be 61 0006fb77 00000061 00000003 000c383a 00000083 000c395d 00000000 00000002
00000000 000093be 6e 0006fb78 0000006e 00000003 000c383a 00000083 000c395e 00000000 00000002
00000000 000093be 64 0006fb79 00000064 00000003 000c383a 00000083 000c395f 00000000 00000002
00000000 000093be 69 0006fb7a 00000069 00000003 000c383a 00000083 000c3960 00000000 00000002
00000000 000093be 6e 0006fb7b 0000006e 00000003 000c383a 00000083 000c3961 00000000 00000002
00000000 000093be 67 0006fb7c 00000067 00000003 000c383a 00000083 000c3962 00000000 00000002
00000000 000093be 20 000c3406 00000020 00000003 000c383a 00000083 000c3963 00000000 00000002
00000000 000093be 69 0006fb7e 00000069 00000003 000c383a 00000083 000c3964 00000000 00000002
00000000 000093be 6e 0006fb7f 0000006e 00000003 000c383a 00000083 000c3965 00000000 00000002
00000000 000093be 20 000c3410 00000020 00000003 000c383a 00000083 000c3966 00000000 00000002
00000000 000093be 74 0006fb81 00000074 00000003 000c383a 00000083 000c3967 00000000 00000002
00000000 000093be 68 0006fb82 00000068 00000003 000c383a 00000083 000c3968 00000000 00000002
00000000 000093be 65 0006fb83 00000065 00000003 000c383a 00000083 000c3969 00000000 00000002
00000000 000093be 20 000c341a 00000020 00000003 000c383a 00000083 000c396a 00000000 00000002
00000000 000093be 66 0006fb85 00000066 00000003 000c383a 00000083 000c396b 00000000 00000002
00000000 000093be 72 0006fb86 00000072 00000003 000c383a 00000083 000c396c 00000000 00000002
00000000 000093be 6f 0006fb87 0000006f 00000003 000c383a 00000083 000c396d 00000000 00000002
00000000 000093be 6e 0006fb88 0000006e 00000003 000c383a 00000083 000c396e 00000000 00000002
00000000 000093be 74 0006fb89 00000074 00000003 000c383a 00000083 000c396f 00000000 00000002
00000000 000093be 20 000c3425 00000020 00000003 000c383a 00000083 000c3970 00000000 00000002
00000000 000093be 65 0006fb8b 00000065 00000003 000c383a 00000083 000c3971 00000000 00000002
00000000 000093be 6e 0006fb8c 0000006e 00000003 000c383a 00000083 000c3972 00000000 00000002
00000000 000093be 74 0006fb8d 00000074 00000003 000c383a 00000083 000c3973 00000000 00000002
00000000 000093be 72 0006fb8e 00000072 00000003 000c383a 00000083 000c3974 00000000 00000002
00000000 000093be 61 0006fb8f 00000061 00000003 000c383a 00000083 000c3975 00000000 00000002
00000000 000093be 6e 0006fb90 0000006e 00000003 000c383a 00000083 000c3976 00000000 00000002
00000000 000093be 63 0006fb91 00000063 00000003 000c383a 00000083 000c3977 00000000 00000002
00000000 000093be 65 0006fb92 00000065 00000003 000c383a 00000083 000c3978 00000000 00000002
00000000 000093be 20 000c342f 00000020 00000003 000c383a 00000083 000c3979 00000000 00000002
00000000 000093be 6f 0006fb94 0000006f 00000003 000c383a 00000083 000c397a 00000000 00000002
00000000 000093be 66 0006fb95 00000066 00000003 000c383a 00000083 000c397c 00000000 00000002
00000000 000093be 20 000c3439 00000020 00000003 000c383a 00000083 000c397d 00000000 00000002
00000000 000093be 74 0006fb97 00000074 00000003 000c383a 00000083 000c397e 00000000 00000002
00000000 000093be 68 0006fb98 00000068 00000003 000c383a 00000083 000c397f 00000000 00000002
00000000 000093be 65 0006fb99 00000065 00000003 000c383a 00000083 000c3980 00000000 00000002
00000000 000093be 20 000c3443 00000020 00000003 000c383a 00000083 000c3981 00000000 00000002
00000000 000093be 4d 0006fb9b 0000004d 00000003 000c383a 00000083 000c3982 00000000 00000002
00000000 000093be 75 0006fb9c 00000075 00000003 000c383a 00000083 000c3983 00000000 00000002
00000000 000093be 73 0006fb9d 00000073 00000003 000c383a 00000083 000c3984 00000000 00000002
00000000 000093be 65 0006fb9e 00000065 00000003 000c383a 00000083 000c3985 00000000 00000002
00000000 000093be 75 0006fb9f 00000075 00000003 000c383a 00000083 000c3986 00000000 00000002
00000000 000093be 6d 0006fba0 0000006d 00000003 000c383a 00000083 000c3987 00000000 00000002
00000000 000093be 20 000c344e 00000020 00000003 000c383a 00000083 000c3988 00000000 00000002
00000000 000093be 6f 0006fba2 0000006f 00000003 000c383a 00000083 000c3989 00000000 00000002
00000000 000093be 66 0006fba3 00000066 00000003 000c383a 00000083 000c398a 00000000 00000002
00000000 000093be 20 000c3458 00000020 00000003 000c383a 00000083 000c398b 00000000 00000002
00000000 000093be 53 0006fba5 00000053 00000003 000c383a 00000083 000c398c 00000000 00000002
00000000 000093be 63 0006fba6 00000063 00000003 000c383a 00000083 000c398d 00000000 00000002
00000000 000093be 69 0006fba7 00000069 00000003 000c383a 00000083 000c398e 00000000 00000002
